"AccountId","Amount","CloseDate","Id","Program__r.Name"
"001o0000014u8a0AAA","100.0","2020-02-01","0061J00000bnfDyQAI","Athlete"
"0011J00001OyYtfQAF","605.05","2020-02-04","0061J00000bnjiNQAQ","Athlete"
"001o0000010bCptAAE","50.0","2020-02-13","0061J00000bnwyQQAQ","Athlete"
"001o0000010y7BIAAY","500.0","2020-02-14","0061J00000bnyYFQAY","Athlete"
"001o0000010y7CAAAY","50.0","2020-02-18","0061J00000bo5cDQAQ","Athlete"
"0011J000017qk9WQAQ","24.0","2020-05-03","0061J00000fa8wbQAA","Athlete"
"001o00000119AhmAAE","24.0","2020-05-03","0061J00000fa8yuQAA","Athlete"
"0011J000019ZUDtQAO","100.0","2020-05-03","0061J00000fa8zCQAQ","Athlete"
"0011J000017qjzvQAA","24.0","2020-05-03","0061J00000fa92FQAQ","Athlete"
"001o0000010avX0AAI","24.0","2020-05-04","0061J00000faHCRQA2","Athlete"
"0011J00001OyYtfQAF","605.05","2020-05-04","0061J00000faIi6QAE","Athlete"
"001o0000010amayAAA","24.0","2020-05-05","0061J00000faJgHQAU","Athlete"
"0011J000017sh3YQAQ","50.0","2020-05-07","0061J00000faPvGQAU","Athlete"
"001o0000010xr1GAAQ","24.0","2020-05-08","0061J00000faSGtQAM","Athlete"
"001o0000010ar4JAAQ","24.0","2020-05-08","0061J00000faSHyQAM","Athlete"
"0011J000019rpesQAA","30.0","2020-05-08","0061J00000faSL1QAM","Athlete"
"001o0000010atqoAAA","24.0","2020-05-08","0061J00000faSQQQA2","Athlete"
"0011J00001R9oALQAZ","200.0","2020-05-07","0061J00000faTGBQA2","Athlete"
"001o0000010auTtAAI","24.0","2020-05-09","0061J00000faUFHQA2","Athlete"
"0011J000019rvWvQAI","59.0","2020-05-09","0061J00000faUFrQAM","Athlete"
"001o0000010zAqYAAU","200.0","2020-05-09","0061J00000faUJkQAM","Athlete"
"0011J00001h4EiSQAU","24.0","2020-05-09","0061J00000faUMGQA2","Athlete"
"0011J00001Luq3QQAR","100.0","2020-05-10","0061J00000faVMBQA2","Athlete"
"001o0000010b6L2AAI","24.0","2020-05-10","0061J00000faVMOQA2","Athlete"
"0011J000019ryvKQAQ","24.0","2020-05-10","0061J00000faVXdQAM","Athlete"
"0011J000019ZaSdQAK","24.0","2020-05-10","0061J00000faVZMQA2","Athlete"
"0011J000019a7s8QAA","24.0","2020-05-10","0061J00000faVatQAE","Athlete"
"0011J000019ryoYQAQ","25.0","2020-05-10","0061J00000faVaxQAE","Athlete"
"001o0000010zHBUAA2","24.0","2020-05-11","0061J00000faWXrQAM","Athlete"
"001o0000010yenMAAQ","24.0","2020-05-12","0061J00000faZIoQAM","Athlete"
"001o0000010yoSOAAY","50000.0","2020-05-08","0061J00000faaEjQAI","Athlete"
"001o0000010bCptAAE","50.0","2020-05-13","0061J00000facBcQAI","Athlete"
"001o0000010axRhAAI","104.0","2020-05-13","0061J00000fad4PQAQ","Athlete"
"0015c00002AdiTHAAZ","104.0","2020-05-13","0061J00000fad4mQAA","Athlete"
"0011J00001ZWcLIQA1","52.0","2020-05-14","0061J00000fagSCQAY","Athlete"
"0011J00001NBKBGQA5","26.0","2020-05-15","0061J00000faiUuQAI","Athlete"
"001o0000010bChdAAE","50.0","2020-05-16","0061J00000faj1bQAA","Athlete"
"0011J00001ZWfXKQA1","156.0","2020-05-16","0061J00000fajYGQAY","Athlete"
"0011J00001ZWfWSQA1","520.0","2020-05-16","0061J00000fajYVQAY","Athlete"
"0011J00001ZWfZuQAL","104.0","2020-05-16","0061J00000fajbFQAQ","Athlete"
"001o0000010as5jAAA","208.0","2020-05-16","0061J00000fajeZQAQ","Athlete"
"0011J00001ZWfeYQAT","104.0","2020-05-16","0061J00000fajfWQAQ","Athlete"
"0011J00001ZWgAHQA1","500.0","2020-05-17","0061J00000fakUvQAI","Athlete"
"0011J00001ZWgMkQAL","250.0","2020-05-17","0061J00000faklzQAA","Athlete"
"0011J00001ZWgWiQAL","208.0","2020-05-17","0061J00000fakvVQAQ","Athlete"
"0011J00001ZWgXHQA1","104.0","2020-05-17","0061J00000fakw9QAA","Athlete"
"0011J00001ZWgXWQA1","104.0","2020-05-17","0061J00000fakwTQAQ","Athlete"
"0011J00001ZWhd6QAD","52.0","2020-05-18","0061J00000falTwQAI","Athlete"
"0011J00001ZWhfgQAD","260.0","2020-05-18","0061J00000falW7QAI","Athlete"
"0011J00001ZWhfhQAD","260.0","2020-05-18","0061J00000falW8QAI","Athlete"
"0011J00001ZWi2lQAD","250.0","2020-05-18","0061J00000falv8QAA","Athlete"
"0011J00001ZWi4HQAT","130.0","2020-05-18","0061J00000falwAQAQ","Athlete"
"0011J00001ZWi4IQAT","100.0","2020-05-18","0061J00000falwBQAQ","Athlete"
"0011J00001ZWiAyQAL","104.0","2020-05-18","0061J00000fam0bQAA","Athlete"
"0011J00001ZWiSOQA1","104.0","2020-05-18","0061J00000famOJQAY","Athlete"
"0011J00001ZWioJQAT","26.0","2020-05-18","0061J00000famXkQAI","Athlete"
"0011J00001ZWjVUQA1","100.0","2020-05-19","0061J00000fanQPQAY","Athlete"
"0011J00001ZWkYlQAL","104.0","2020-05-19","0061J00000faoVoQAI","Athlete"
"0011J00001ZWkirQAD","100.0","2020-05-19","0061J00000fap2iQAA","Athlete"
"0011J00001ZWlHKQA1","52.0","2020-05-19","0061J00000fapGBQAY","Athlete"
"0011J00001ZWmeaQAD","104.0","2020-05-20","0061J00000far4uQAA","Athlete"
"0011J00001ZWoO5QAL","52.0","2020-05-21","0061J00000fatXgQAI","Athlete"
"0011J00001ZWowgQAD","104.0","2020-05-21","0061J00000fauQrQAI","Athlete"
"0011J00001ZWq9JQAT","104.0","2020-05-22","0061J00000fawHvQAI","Athlete"
"0011J00001hHHw4QAG","52.0","2020-05-23","0061J00000faxzIQAQ","Athlete"
"0011J00001hHImRQAW","104.0","2020-05-24","0061J00000faz8yQAA","Athlete"
"0011J00001hHJbWQAW","250.0","2020-05-25","0061J00000fb0URQAY","Athlete"
"0011J00001hHJtVQAW","50.0","2020-05-25","0061J00000fb0vcQAA","Athlete"
"0011J00001hHLeuQAG","50.0","2020-05-26","0061J00000fb3TXQAY","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-05-27","0061J00000fb4BYQAY","Athlete"
"0011J00001hHN9gQAG","26.0","2020-05-27","0061J00000fb54EQAQ","Athlete"
"0011J00001hHNLEQA4","100.0","2020-05-27","0061J00000fb5BaQAI","Athlete"
"0011J00001hHNNEQA4","104.0","2020-05-27","0061J00000fb5FRQAY","Athlete"
"0011J00001h4xYCQAY","108.16","2020-05-27","0061J00000fb5SHQAY","Athlete"
"0011J00001hHNfKQAW","2000.0","2020-05-27","0061J00000fb5h2QAA","Athlete"
"001o0000010y7BIAAY","500.0","2020-05-14","0061J00000fb6A4QAI","Athlete"
"0011J00001hHO90QAG","104.0","2020-05-27","0061J00000fb6RcQAI","Athlete"
"0011J00001hHOIMQA4","26.0","2020-05-27","0061J00000fb6kgQAA","Athlete"
"0011J00001RA3j1QAD","24.76","2020-05-28","0061J00000fb6yFQAQ","Athlete"
"0011J00001hHPedQAG","260.0","2020-05-28","0061J00000fb97AQAQ","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-02-27","0061J00000gkZxvQAE","Athlete"
"0011J00001UwhOJQAZ","26.0","2020-01-08","0061J00000gkaIJQAY","Athlete"
"0011J00001CMVD2QAP","22500.0","2020-02-26","0061J00000gkaXSQAY","Athlete"
"0011J00001Uz82WQAR","600.0","2020-01-31","0061J00000gkafXQAQ","Athlete"
"001o0000010yUjGAAU","600.0","2020-01-31","0061J00000gkajSQAQ","Athlete"
"0011J00001RA3j1QAD","24.76","2020-02-27","0061J00000gkblhQAA","Athlete"
"001o0000014u8a0AAA","100.0","2020-03-01","0061J00000gkeSlQAI","Athlete"
"001o0000010aozcAAA","9000.0","2020-01-25","0061J00000gkhROQAY","Athlete"
"0011J00001OyYtfQAF","605.05","2020-03-04","0061J00000gkknRQAQ","Athlete"
"001o0000010bCptAAE","50.0","2020-03-13","0061J00000gkwpYQAQ","Athlete"
"001o0000010y7BIAAY","500.0","2020-03-14","0061J00000gkyFfQAI","Athlete"
"001o0000010yWyYAAU","200.0","2020-03-23","0061J00000gl724QAA","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-03-27","0061J00000glBXUQA2","Athlete"
"0011J00001RA3j1QAD","24.76","2020-03-28","0061J00000glCWIQA2","Athlete"
"0011J00001X6lXCQAZ","50000.0","2020-03-26","0061J00000glEPVQA2","Athlete"
"0011J00001OyYtfQAF","605.05","2020-04-04","0061J00000glNcBQAU","Athlete"
"001o0000010bCptAAE","50.0","2020-04-13","0061J00000glYlrQAE","Athlete"
"001o0000010y7BIAAY","500.0","2020-04-14","0061J00000glamVQAQ","Athlete"
"001o0000010y7CAAAY","50.0","2020-04-14","0061J00000glek0QAA","Athlete"
"001o0000010axRhAAI","21431.0","2020-04-16","0061J00000glvt9QAA","Athlete"
"001o0000010axRhAAI","18138.14","2020-04-16","0061J00000glvu2QAA","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-04-27","0061J00000gm2ZpQAI","Athlete"
"001o0000010axRhAAI","50.0","2020-04-27","0061J00000gm40iQAA","Athlete"
"0011J00001RA3j1QAD","24.76","2020-04-28","0061J00000gm4aSQAQ","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-08-27","0061J00000gvVytQAE","Athlete"
"0011J00001RA3j1QAD","24.76","2020-08-28","0061J00000gvZCIQA2","Athlete"
"001o0000010bqxpAAA","500.0","2020-09-02","0061J00000gvhtkQAA","Athlete"
"0011J000017qjzvQAA","24.0","2020-09-03","0061J00000gvjOMQAY","Athlete"
"001o00000119AhmAAE","24.0","2020-09-03","0061J00000gvjOfQAI","Athlete"
"0011J000017qk9WQAQ","24.0","2020-09-03","0061J00000gvjRAQAY","Athlete"
"0011J000019ZUDtQAO","100.0","2020-09-03","0061J00000gvjRKQAY","Athlete"
"001o0000010avX0AAI","24.0","2020-09-04","0061J00000gvlIOQAY","Athlete"
"0011J00001OyYtfQAF","605.05","2020-09-04","0061J00000gvmUUQAY","Athlete"
"001o0000010amayAAA","24.0","2020-09-05","0061J00000gvnfrQAA","Athlete"
"0011J000017sh3YQAQ","50.0","2020-09-07","0061J00000gvpbDQAQ","Athlete"
"001o0000010xr1GAAQ","24.0","2020-09-07","0061J00000gvpg3QAA","Athlete"
"0011J000019rpesQAA","30.0","2020-09-08","0061J00000gvqpUQAQ","Athlete"
"001o0000010atqoAAA","24.0","2020-09-08","0061J00000gvqsDQAQ","Athlete"
"0011J000019rvWvQAI","10.0","2020-09-09","0061J00000gvsq1QAA","Athlete"
"001o0000010auTtAAI","24.0","2020-09-09","0061J00000gvsq4QAA","Athlete"
"0011J00001h4EiSQAU","24.0","2020-09-09","0061J00000gvstOQAQ","Athlete"
"001o0000010y7CAAAY","50.0","2020-09-08","0061J00000gvuJ8QAI","Athlete"
"0011J00001Luq3QQAR","100.0","2020-09-10","0061J00000gvvTBQAY","Athlete"
"001o0000010b6L2AAI","24.0","2020-09-10","0061J00000gvvUJQAY","Athlete"
"0011J000019ZaSdQAK","24.0","2020-09-10","0061J00000gvvYuQAI","Athlete"
"0011J000019ryvKQAQ","24.0","2020-09-10","0061J00000gvvYwQAI","Athlete"
"0011J000019ryoYQAQ","25.0","2020-09-10","0061J00000gvvaOQAQ","Athlete"
"0011J000019a7s8QAA","24.0","2020-09-10","0061J00000gvvaaQAA","Athlete"
"001o0000010zHBUAA2","24.0","2020-09-11","0061J00000gvxLcQAI","Athlete"
"001o0000010bqxpAAA","24.0","2020-09-10","0061J00000gvxyZQAQ","Athlete"
"001o0000010bCptAAE","50.0","2020-09-13","0061J00000gw0RuQAI","Athlete"
"001o0000010y7BIAAY","500.0","2020-09-14","0061J00000gw1RpQAI","Athlete"
"0011J00001RA3j1QAD","24.76","2020-09-28","0061J00000gwMzwQAE","Athlete"
"001o00000119AhmAAE","24.0","2020-10-03","0061J00000gwWghQAE","Athlete"
"0011J000017qk9WQAQ","24.0","2020-10-03","0061J00000gwWhoQAE","Athlete"
"0011J000017qjzvQAA","24.0","2020-10-03","0061J00000gwWl9QAE","Athlete"
"001o0000010avX0AAI","24.0","2020-10-04","0061J00000gwXQiQAM","Athlete"
"0011J00001OyYtfQAF","605.05","2020-10-04","0061J00000gwXpyQAE","Athlete"
"001o0000010amayAAA","24.0","2020-10-05","0061J00000gwYHjQAM","Athlete"
"0011J000019ZUDtQAO","100.0","2020-10-03","0061J00000gwYfjQAE","Athlete"
"0011J000017sh3YQAQ","50.0","2020-10-07","0061J00000gwcS1QAI","Athlete"
"001o0000010xr1GAAQ","24.0","2020-10-07","0061J00000gwcXKQAY","Athlete"
"0011J000019rpesQAA","30.0","2020-10-08","0061J00000gweEeQAI","Athlete"
"001o0000010atqoAAA","24.0","2020-10-08","0061J00000gweGtQAI","Athlete"
"001o0000010auTtAAI","24.0","2020-10-09","0061J00000gwftJQAQ","Athlete"
"0011J000019rvWvQAI","10.0","2020-10-09","0061J00000gwfu8QAA","Athlete"
"0011J00001h4EiSQAU","24.0","2020-10-09","0061J00000gwfxDQAQ","Athlete"
"001o0000010b6L2AAI","24.0","2020-10-10","0061J00000gwiAWQAY","Athlete"
"0011J00001Luq3QQAR","100.0","2020-10-10","0061J00000gwiAhQAI","Athlete"
"0011J000019ryoYQAQ","25.0","2020-10-10","0061J00000gwiC1QAI","Athlete"
"0011J000019a7s8QAA","24.0","2020-10-10","0061J00000gwiG0QAI","Athlete"
"0011J000019ZaSdQAK","24.0","2020-10-10","0061J00000gwiG3QAI","Athlete"
"0011J000019ryvKQAQ","24.0","2020-10-10","0061J00000gwiG6QAI","Athlete"
"001o0000010zHBUAA2","24.0","2020-10-11","0061J00000gwizcQAA","Athlete"
"001o0000010bCptAAE","50.0","2020-10-13","0061J00000gwlkqQAA","Athlete"
"001o0000010bqxpAAA","24.0","2020-10-10","0061J00000gwmKwQAI","Athlete"
"001o0000010y7BIAAY","500.0","2020-10-14","0061J00000gwo61QAA","Athlete"
"001o0000010y7BIAAY","1019.3","2020-10-21","0061J00000gx2tdQAA","Athlete"
"0011J00001h41QiQAI","52.0","2020-05-29","0061J00000hLjKVQA0","Athlete"
"0011J00001h4FnCQAU","104.0","2020-05-29","0061J00000hLjKWQA0","Athlete"
"001o0000010axRhAAI","1040.0","2020-05-29","0061J00000hLkJVQA0","Athlete"
"0011J00001h43adQAA","104.0","2020-05-30","0061J00000hLlSWQA0","Athlete"
"0011J00001h43aeQAA","100.0","2020-05-30","0061J00000hLlSXQA0","Athlete"
"0011J00001h43afQAA","52.0","2020-05-30","0061J00000hLlSYQA0","Athlete"
"0011J00001h43agQAA","10.4","2020-05-30","0061J00000hLlSZQA0","Athlete"
"0011J00001h43cFQAQ","52.0","2020-05-30","0061J00000hLlUlQAK","Athlete"
"0011J00001h43cyQAA","52.0","2020-05-30","0061J00000hLlWDQA0","Athlete"
"0011J00001NumD6QAJ","1040.0","2020-05-30","0061J00000hLlYnQAK","Athlete"
"0011J00001h43jwQAA","25.0","2020-05-30","0061J00000hLlitQAC","Athlete"
"0011J00001h4EJkQAM","52.0","2020-05-31","0061J00000hLmN3QAK","Athlete"
"0011J00001h4EgOQAU","52.0","2020-05-31","0061J00000hLmfRQAS","Athlete"
"001o0000010axRhAAI","500.0","2020-05-31","0061J00000hLmrMQAS","Athlete"
"0011J00001h4FRlQAM","250.0","2020-06-01","0061J00000hLo8SQAS","Athlete"
"0011J00001h4FTYQA2","104.0","2020-06-01","0061J00000hLoAPQA0","Athlete"
"001o0000010y7BIAAY","520.0","2020-06-01","0061J00000hLoLqQAK","Athlete"
"0011J00001h4FkuQAE","500.0","2020-06-01","0061J00000hLocJQAS","Athlete"
"0011J00001h4FnCQAU","52.0","2020-06-01","0061J00000hLohaQAC","Athlete"
"0011J00001h4GHsQAM","200.0","2020-06-01","0061J00000hLpaAQAS","Athlete"
"0011J00001h4GunQAE","104.0","2020-06-02","0061J00000hLqqrQAC","Athlete"
"0011J000017qjzvQAA","24.0","2020-06-03","0061J00000hLtS9QAK","Athlete"
"001o00000119AhmAAE","24.0","2020-06-03","0061J00000hLtSSQA0","Athlete"
"0011J000017qk9WQAQ","24.0","2020-06-03","0061J00000hLtTDQA0","Athlete"
"0011J000019ZUDtQAO","100.0","2020-06-03","0061J00000hLtXnQAK","Athlete"
"0015c00001pz032AAA","104.0","2020-06-03","0061J00000hLty7QAC","Athlete"
"0011J00001h4JRlQAM","200.0","2020-06-03","0061J00000hLv0gQAC","Athlete"
"0011J00001h4JRnQAM","500.0","2020-06-03","0061J00000hLv0iQAC","Athlete"
"0011J00001h4JicQAE","26.0","2020-06-03","0061J00000hLvVHQA0","Athlete"
"001o0000010avX0AAI","24.0","2020-06-04","0061J00000hLwBBQA0","Athlete"
"0011J00001h4KeXQAU","3640.0","2020-06-04","0061J00000hLwmTQAS","Athlete"
"0011J00001OyYtfQAF","605.05","2020-06-04","0061J00000hLxSmQAK","Athlete"
"0011J00001h4Mb4QAE","2000.0","2020-06-05","0061J00000hLyLaQAK","Athlete"
"001o0000010amayAAA","24.0","2020-06-05","0061J00000hLyk5QAC","Athlete"
"0011J000017sh3YQAQ","50.0","2020-06-07","0061J00000hM3PZQA0","Athlete"
"001o0000010xr1GAAQ","24.0","2020-06-07","0061J00000hM3UYQA0","Athlete"
"0011J000019rpesQAA","30.0","2020-06-08","0061J00000hM5VwQAK","Athlete"
"001o0000010ar4JAAQ","24.0","2020-06-08","0061J00000hM5WFQA0","Athlete"
"001o0000010atqoAAA","24.0","2020-06-08","0061J00000hM5ZMQA0","Athlete"
"0011J00001h4Se3QAE","50.0","2020-06-08","0061J00000hM6WwQAK","Athlete"
"001o0000010yPcZAAU","5000.0","2020-06-08","0061J00000hMAnmQAG","Athlete"
"001o0000010auTtAAI","24.0","2020-06-09","0061J00000hMBgLQAW","Athlete"
"001o0000010zAqYAAU","200.0","2020-06-09","0061J00000hMBhPQAW","Athlete"
"0011J000019rvWvQAI","59.0","2020-06-09","0061J00000hMBhTQAW","Athlete"
"0011J00001h4EiSQAU","24.0","2020-06-09","0061J00000hMBmIQAW","Athlete"
"0011J00001Luq3QQAR","100.0","2020-06-10","0061J00000hMEuVQAW","Athlete"
"001o0000010b6L2AAI","24.0","2020-06-10","0061J00000hMF3MQAW","Athlete"
"0011J000019ZaSdQAK","24.0","2020-06-10","0061J00000hMF7bQAG","Athlete"
"0011J000019ryvKQAQ","24.0","2020-06-10","0061J00000hMF80QAG","Athlete"
"0011J000019a7s8QAA","24.0","2020-06-10","0061J00000hMF9EQAW","Athlete"
"0011J000019ryoYQAQ","25.0","2020-06-10","0061J00000hMFA0QAO","Athlete"
"001o0000010zHBUAA2","24.0","2020-06-11","0061J00000hMIWXQA4","Athlete"
"001o0000010yenMAAQ","24.0","2020-06-12","0061J00000iZsSSQA0","Athlete"
"0011J00001h4drRQAQ","25.0","2020-06-12","0061J00000iZszqQAC","Athlete"
"001o0000010bCptAAE","50.0","2020-06-13","0061J00000iZvHyQAK","Athlete"
"001o0000010bChdAAE","50.0","2020-06-16","0061J00000ia2UYQAY","Athlete"
"001o0000010yYa6AAE","5000.0","2020-06-09","0061J00000ia6vlQAA","Athlete"
"0011J00001h4vgPQAQ","260.0","2020-06-19","0061J00000iaBULQA2","Athlete"
"0011J00001h4vvqQAA","26.0","2020-06-19","0061J00000iaBhjQAE","Athlete"
"0011J00001ndJcTQAU","52.0","2020-06-20","0061J00000iaC66QAE","Athlete"
"0011J00001h4wMMQAY","52.0","2020-06-20","0061J00000iaCRRQA2","Athlete"
"001o0000010y5YRAAY","500.0","2020-06-20","0061J00000iaCRvQAM","Athlete"
"0011J00001h4wMwQAI","104.0","2020-06-20","0061J00000iaCRwQAM","Athlete"
"0011J00001h4wMxQAI","20.8","2020-06-20","0061J00000iaCRxQAM","Athlete"
"0011J00001h4wO5QAI","104.0","2020-06-20","0061J00000iaCSqQAM","Athlete"
"0011J00001h4wROQAY","104.0","2020-06-20","0061J00000iaCYZQA2","Athlete"
"0011J00001h4wROQAY","104.0","2020-06-20","0061J00000iaCYbQAM","Athlete"
"0011J00001X6PMRQA3","1040.0","2020-06-20","0061J00000iaCZWQA2","Athlete"
"0011J00001h4wUPQAY","104.0","2020-06-20","0061J00000iaCcEQAU","Athlete"
"001o0000010x3mHAAQ","208.0","2020-06-20","0061J00000iaChfQAE","Athlete"
"0011J00001h4xYCQAY","600.0","2020-06-20","0061J00000iaCniQAE","Athlete"
"0011J00001h4whsQAA","50.0","2020-06-20","0061J00000iaCtRQAU","Athlete"
"0011J00001h4wt4QAA","18.0","2020-06-21","0061J00000iaD8lQAE","Athlete"
"0011J00001h4xYCQAY","50.0","2020-06-21","0061J00000iaDrcQAE","Athlete"
"001o0000010axRhAAI","6066.04","2020-06-12","0061J00000iaJCpQAM","Athlete"
"001o0000010axRhAAI","5972.05","2020-06-12","0061J00000iaJDTQA2","Athlete"
"001o0000010axRhAAI","10059.68","2020-06-12","0061J00000iaJFKQA2","Athlete"
"001o0000010y7CAAAY","50.0","2020-06-23","0061J00000iaPzXQAU","Athlete"
"001o0000010y7BIAAY","500.0","2020-06-14","0061J00000iaVqtQAE","Athlete"
"001o0000010bCpuAAE","3000.0","2020-06-24","0061J00000iaWmiQAE","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-06-27","0061J00000iaXWdQAM","Athlete"
"0011J00001RA3j1QAD","24.76","2020-06-28","0061J00000iaYMxQAM","Athlete"
"0011J00001h6hzVQAQ","52.0","2020-06-30","0061J00000iaddyQAA","Athlete"
"0011J00001h6exrQAA","10.0","2020-07-01","0061J00000iaecMQAQ","Athlete"
"0011J00001h6gLdQAI","50.0","2020-07-02","0061J00000iah6iQAA","Athlete"
"0011J00001h6hN1QAI","26.0","2020-07-02","0061J00000iaiSWQAY","Athlete"
"0011J00001ifhBdQAI","10.4","2020-07-02","0061J00000iaiToQAI","Athlete"
"0011J000017ukCLQAY","10.4","2020-07-02","0061J00000iaiVLQAY","Athlete"
"0011J00001h6hOkQAI","10.4","2020-07-02","0061J00000iaiVMQAY","Athlete"
"0011J00001h6hSkQAI","520.0","2020-07-02","0061J00000iaib9QAA","Athlete"
"0011J00001h6hWyQAI","104.0","2020-07-02","0061J00000iaihqQAA","Athlete"
"001o00000119AhmAAE","24.0","2020-07-03","0061J00000iaiunQAA","Athlete"
"0011J000017qjzvQAA","24.0","2020-07-03","0061J00000iaivyQAA","Athlete"
"0011J000017qk9WQAQ","24.0","2020-07-03","0061J00000iaiwRQAQ","Athlete"
"0011J000019ZUDtQAO","100.0","2020-07-03","0061J00000iaiysQAA","Athlete"
"0011J00001h6hunQAA","104.0","2020-07-03","0061J00000iajCqQAI","Athlete"
"0011J00001h6hw0QAA","10.4","2020-07-03","0061J00000iajF0QAI","Athlete"
"001o0000010xtOQAAY","260.0","2020-07-03","0061J00000iajG3QAI","Athlete"
"001o0000010y7BIAAY","520.0","2020-07-03","0061J00000iajGSQAY","Athlete"
"0011J00001h6hwjQAA","26.0","2020-07-03","0061J00000iajGmQAI","Athlete"
"0011J00001LtSHdQAN","26.0","2020-07-03","0061J00000iajHLQAY","Athlete"
"0011J00001h6hxOQAQ","52.0","2020-07-03","0061J00000iajHMQAY","Athlete"
"0011J00001h6hxPQAQ","10.4","2020-07-03","0061J00000iajHNQAY","Athlete"
"0011J00001h6hxQQAQ","208.0","2020-07-03","0061J00000iajHOQAY","Athlete"
"0011J00001h6hxhQAA","10.0","2020-07-03","0061J00000iajI9QAI","Athlete"
"0011J00001h6hxiQAA","10.4","2020-07-03","0061J00000iajIAQAY","Athlete"
"0011J00001h6hxjQAA","26.0","2020-07-03","0061J00000iajIBQAY","Athlete"
"0011J00001h6hxkQAA","25.0","2020-07-03","0061J00000iajICQAY","Athlete"
"0011J00001h6hzTQAQ","104.0","2020-07-03","0061J00000iajJMQAY","Athlete"
"0011J00001h6hzUQAQ","104.0","2020-07-03","0061J00000iajJNQAY","Athlete"
"0011J00001h6hzVQAQ","156.0","2020-07-03","0061J00000iajJOQAY","Athlete"
"0011J00001h6i07QAA","50.0","2020-07-03","0061J00000iajKFQAY","Athlete"
"0011J00001h6i08QAA","100.0","2020-07-03","0061J00000iajKGQAY","Athlete"
"0011J00001h6i0MQAQ","52.0","2020-07-03","0061J00000iajKeQAI","Athlete"
"0011J00001h6i2cQAA","104.0","2020-07-03","0061J00000iajLJQAY","Athlete"
"001o0000010y7BIAAY","6552.0","2020-07-03","0061J00000iajNTQAY","Athlete"
"0011J00001h6i2xQAA","10.4","2020-07-03","0061J00000iajNUQAY","Athlete"
"0011J00001h6i3aQAA","104.0","2020-07-03","0061J00000iajOWQAY","Athlete"
"0011J00001h6i5qQAA","100.0","2020-07-03","0061J00000iajS4QAI","Athlete"
"0011J00001h6i8GQAQ","104.0","2020-07-03","0061J00000iajWLQAY","Athlete"
"0011J00001h6iIzQAI","102.2","2020-07-03","0061J00000iajm9QAA","Athlete"
"001o0000010avX0AAI","24.0","2020-07-04","0061J00000iak4tQAA","Athlete"
"0011J00001h6ikxQAA","26.0","2020-07-04","0061J00000iakRyQAI","Athlete"
"0011J00001OyYtfQAF","605.05","2020-07-04","0061J00000iakSwQAI","Athlete"
"001o0000010amayAAA","24.0","2020-07-05","0061J00000iakmwQAA","Athlete"
"0011J00001h4J36QAE","5000.0","2020-07-02","0061J00000iamS0QAI","Athlete"
"0011J000017sh3YQAQ","50.0","2020-07-07","0061J00000iaoFBQAY","Athlete"
"001o0000010xr1GAAQ","24.0","2020-07-07","0061J00000iaoJtQAI","Athlete"
"001o0000010ar4JAAQ","24.0","2020-07-08","0061J00000iar09QAA","Athlete"
"0011J000019rpesQAA","30.0","2020-07-08","0061J00000iar0oQAA","Athlete"
"001o0000010atqoAAA","24.0","2020-07-08","0061J00000iar3UQAQ","Athlete"
"001o0000010auTtAAI","24.0","2020-07-09","0061J00000iatH6QAI","Athlete"
"001o0000010zAqYAAU","200.0","2020-07-09","0061J00000iatIiQAI","Athlete"
"0011J000019rvWvQAI","59.0","2020-07-09","0061J00000iatK4QAI","Athlete"
"0011J00001h4EiSQAU","24.0","2020-07-09","0061J00000iatM7QAI","Athlete"
"0011J000019ZaSdQAK","24.0","2020-07-10","0061J00000iavWYQAY","Athlete"
"001o0000010b6L2AAI","24.0","2020-07-10","0061J00000iavZtQAI","Athlete"
"0011J000019ryvKQAQ","24.0","2020-07-10","0061J00000iavfPQAQ","Athlete"
"0011J000019ryoYQAQ","25.0","2020-07-10","0061J00000iavfcQAA","Athlete"
"0011J000019a7s8QAA","24.0","2020-07-10","0061J00000iavglQAA","Athlete"
"0011J00001Luq3QQAR","100.0","2020-07-10","0061J00000iavz2QAA","Athlete"
"0011J00001R9oALQAZ","1000.0","2020-07-09","0061J00000iawf2QAA","Athlete"
"001o0000010zHBUAA2","24.0","2020-07-11","0061J00000iayyTQAQ","Athlete"
"001o0000010bCptAAE","50.0","2020-07-13","0061J00000ib1EVQAY","Athlete"
"001o0000010y7BIAAY","500.0","2020-07-14","0061J00000ib34MQAQ","Athlete"
"0011J00001ifcoeQAA","25.0","2020-07-15","0061J00000ib5W4QAI","Athlete"
"001o0000010axRhAAI","6300.0","2020-07-21","0061J00000ibJ7ZQAU","Athlete"
"001o0000010ymcMAAQ","1000.0","2020-07-27","0061J00000ibUpMQAU","Athlete"
"0011J00001RA3j1QAD","24.76","2020-07-28","0061J00000ibYFWQA2","Athlete"
"0011J000017qjzvQAA","24.0","2020-08-03","0061J00000ibntHQAQ","Athlete"
"001o00000119AhmAAE","24.0","2020-08-03","0061J00000ibntxQAA","Athlete"
